address	section	name	status	family
0x00951040	.data	BFGEntity viewing-area placement-footprint vector end pointer global	identified	Gameplay/entity variables/data
0x00951044	.data	BFGEntity viewing-area placement-footprint vector capacity pointer glo	identified	Gameplay/entity variables/data
0x0095104c	.data	BFBehExecPath animal-dock-failure food type string object global	identified	Gameplay/entity variables/data
0x00951050	.data	BFBehExecPath animal-dock-failure animal type string object global	identified	Gameplay/entity variables/data
0x00951058	.data	ZTTankCommandReader full-tank-only feedback string object global	identified	Gameplay/entity variables/data
0x00951060	.data	ZTTransportCircuitBase vehicle spacing f_SpacePerVehicle property stri	identified	Gameplay/entity variables/data
0x00951078	.data	animal-training zoopedia entry locid string object global	identified	UI/content/profile variables/data
0x0095107c	.data	animal-training zoopedia command string object global	identified	UI/content/profile variables/data
0x00951090	.data	ZTBehPathRoute collision-tester path key global	identified	Gameplay/entity variables/data
0x009510a8	.data	setplacementobject elevatedpath type key global	identified	Gameplay/entity variables/data
0x009510b4	.data	ZTBehPathRoute gate-crossing Guest_Adult_M_Caveman type key global	identified	Gameplay/entity variables/data
0x009510b8	.data	ZTBehPathRoute gate-crossing Guest type key global	identified	Gameplay/entity variables/data
0x009510bc	.data	ZTBehPathRoute gate-crossing Staff type key global	identified	Gameplay/entity variables/data
0x009510c8	.data	BFRActorComponent bip01 head attachment string object global	identified	Gameplay/entity variables/data
0x009510d8	.data	placement footprint source-link side-bucket cell vector begin pointer 	identified	Gameplay/entity variables/data
0x009510dc	.data	placement footprint source-link side-bucket cell vector end pointer gl	identified	Gameplay/entity variables/data
0x009510e0	.data	placement footprint source-link side-bucket cell vector capacity point	identified	Gameplay/entity variables/data
0x009510ec	.data	ZTTransportGroundTrack placement vehiclegate type key global	identified	Gameplay/entity variables/data
0x009510f8	.data	placement mode transition TrainingArea type key global	identified	Gameplay/entity variables/data
0x00951114	.data	ZTGroundTrackMode zoo-boundary vehiclegate type key global	identified	Gameplay/entity variables/data
0x00951118	.data	ZTGroundTrackMode zoo-boundary zooboundary type key global	identified	Gameplay/entity variables/data
0x0095111c	.data	ZTGroundTrackMode zoo-boundary conservation type key global	identified	Gameplay/entity variables/data
0x00951120	.data	ZTGroundTrackMode zoo-boundary conservation_broken type key global	identified	Gameplay/entity variables/data
0x00951124	.data	ZTGroundTrackMode zoo-boundary lowconservation type key global	identified	Gameplay/entity variables/data
0x00951128	.data	ZTGroundTrackMode zoo-boundary lowconservation_broken type key global	identified	Gameplay/entity variables/data
0x0095112c	.data	ZTGroundTrackMode zoo-boundary tankwallsegment type key global	identified	Gameplay/entity variables/data
0x00951144	.data	ZTAIShow trick target trick string object global	identified	Gameplay/entity variables/data
0x00951164	.data	training trick UI no-room feedback message key string object global	identified	UI/content/profile variables/data
0x00951168	.data	training trick UI zoomessages namespace string object global	identified	UI/content/profile variables/data
0x00951170	.data	ZTSkyTrackMode connection-removal skystation type key global	identified	Gameplay/entity variables/data
0x0095118c	.data	placement footprint removal side-bucket vector begin pointer global	identified	Gameplay/entity variables/data
0x00951190	.data	placement footprint removal side-bucket vector end pointer global	identified	Gameplay/entity variables/data
0x00951194	.data	placement footprint removal side-bucket vector capacity pointer global	identified	Gameplay/entity variables/data
0x00951198	.data	object placement-footprint removal footprint key string object global	identified	Engine/platform/runtime variables/data
0x009511b4	.data	BFGEntity morph message duration property key string object global	identified	Gameplay/entity variables/data
0x009511b8	.data	BFGEntity morph message priority property key string object global	identified	Gameplay/entity variables/data
0x009511bc	.data	BFGEntity morph message text property key string object global	identified	Gameplay/entity variables/data
0x009511cc	.data	placement footprint registration side-bucket vector begin pointer glob	identified	Gameplay/entity variables/data
0x009511d0	.data	placement footprint registration side-bucket vector end pointer global	identified	Gameplay/entity variables/data
0x009511d4	.data	placement footprint registration side-bucket vector capacity pointer g	identified	Gameplay/entity variables/data
0x009511d8	.data	object placement-footprint registration footprint key string object gl	identified	Engine/platform/runtime variables/data
0x009511e0	.data	BFGElevatedPlacementTile straight support-type property key string obj	identified	Gameplay/entity variables/data
0x009511e4	.data	BFGElevatedPlacementTile curve support-type property key string object	identified	Engine/platform/runtime variables/data
0x009511f4	.data	pre-enter vehicle no-route Stand_Idle fallback animation string object	identified	Gameplay/entity variables/data
0x009511f8	.data	pre-enter vehicle full-cabin Stand_Idle fallback animation string obje	identified	Gameplay/entity variables/data
0x00951218	.data	ZTVehicleBase transport endpoint placement-footprint vector begin poin	identified	Gameplay/entity variables/data
0x0095121c	.data	ZTVehicleBase transport endpoint placement-footprint vector end pointe	identified	Gameplay/entity variables/data
0x00951220	.data	ZTVehicleBase transport endpoint placement-footprint vector capacity p	identified	Gameplay/entity variables/data
0x00951238	.data	saved-world load Guest entity lookup key global	identified	Gameplay/entity variables/data
0x00951244	.data	ZTPuzzleMgr fossil-site candidate DigPit type key global	identified	Gameplay/entity variables/data
0x00951248	.data	ZTPuzzleMgr fossil-site candidate fossilmarker type key global	identified	Gameplay/entity variables/data
0x0095124c	.data	ZTPuzzleMgr fossil-site candidate FossilSite type key global	identified	Gameplay/entity variables/data
0x00951250	.data	ZTPuzzleMgr fossil-site candidate fence type key global	identified	Gameplay/entity variables/data
0x00951254	.data	ZTPuzzleMgr fossil-site candidate path type key global	identified	Gameplay/entity variables/data
0x0095125c	.data	ZTAIShowMgr crate payload entrance entity lookup key global	identified	Gameplay/entity variables/data
0x00951278	.data	ZTVehicleGround rear-axle joint key string object global	identified	Gameplay/entity variables/data
0x00951290	.data	structure delete confirmation tankgate type key global	identified	Gameplay/entity variables/data
0x00951294	.data	structure delete confirmation tankwallsegment type key global	identified	Gameplay/entity variables/data
0x0095129c	.data	ZTBehPlaceTarget water fallback b_Water property key string object glo	identified	Gameplay/entity variables/data
0x009512a0	.data	ZTBehPlaceTarget food fallback b_Food property key string object globa	identified	Gameplay/entity variables/data
0x009512a4	.data	ZTBehPlaceTarget keeper drink-type property key string object global	identified	Gameplay/entity variables/data
0x009512a8	.data	ZTBehPlaceTarget keeper eat-type property key string object global	identified	Gameplay/entity variables/data
0x009512b0	.data	ZTBehFindArtifact fossilmarker target type key global	identified	Gameplay/entity variables/data
0x009512c8	.data	ZTFenceMode gate action guestgate type key global	identified	Gameplay/entity variables/data
0x009512cc	.data	ZTFenceMode gate action staffgate type key global	identified	Gameplay/entity variables/data
0x009512d4	.data	ZTFenceMode gate placement guestgate type key global	identified	Gameplay/entity variables/data
0x009512d8	.data	ZTFenceMode gate placement gate type key global	identified	Gameplay/entity variables/data
0x009512dc	.data	ZTFenceMode gate placement tankportalsegment type key global	identified	Gameplay/entity variables/data
0x009512e8	.data	ZTAIShow nearby guest lookup Guest type key global	identified	Gameplay/entity variables/data
0x009512f0	.data	ZTAIShow nearby guest token-assignment vector begin pointer global	identified	Gameplay/entity variables/data
0x009512f4	.data	ZTAIShow nearby guest token-assignment vector end pointer global	identified	Gameplay/entity variables/data
0x009512f8	.data	ZTAIShow nearby guest token-assignment vector capacity pointer global	identified	Gameplay/entity variables/data
0x00951308	.data	BFGEntity detach placement-footprint vector begin pointer global	identified	Gameplay/entity variables/data
0x0095130c	.data	BFGEntity detach placement-footprint vector end pointer global	identified	Gameplay/entity variables/data
0x00951310	.data	BFGEntity detach placement-footprint vector capacity pointer global	identified	Gameplay/entity variables/data
0x00951320	.data	ZTFenceMode setplacementfence gate type key global	identified	Gameplay/entity variables/data
0x0095132c	.data	ZTBehWatchShow ShowEnds event token string object global	identified	Gameplay/entity variables/data
0x00951340	.data	select_entity entity key string object global	identified	Gameplay/entity variables/data
0x0095134c	.data	move-selection payload actor key string object global	identified	Engine/platform/runtime variables/data
0x00951350	.data	move-selection payload entity key string object global	identified	Gameplay/entity variables/data
0x00951368	.data	x87/SSE numeric conversion capability flag	identified	Engine/platform/runtime variables/data
0x0095136c	.data	MSVCRT fdiv adjustment global	identified	Engine/platform/runtime variables/data
